Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Customer_Type,Age_Group,Gender,City,State,Region,Sales_Executive,Product_ID,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount (%),Sales,Cost,Profit,Payment_Mode,Delivery_Days,Customer_Rating,Returned
ORD104555,2025-01-26,2025-01-31,C1016,Customer 17,New,36-45,Female,Raipur,Chhattisgarh,West,Executive 8,P1065,Furniture,Cabinet,Cabinet Model 1,34992,9,30,220449.6,237930.96,-17481.36,Cash,7,5,Yes
ORD104556,2024-01-06,2024-01-09,C1011,Customer 12,New,46-60,Female,Bhopal,Madhya Pradesh,West,Executive 12,P1052,Furniture,Table,Table Model 4,4612,8,25,27672,29869.34,-2197.34,Cash,10,4,Yes
ORD104557,2025-12-03,2025-12-11,C1016,Customer 17,New,26-35,Male,Lucknow,Uttar Pradesh,North,Executive 5,P1140,Grocery,Snacks,Snacks Model 4,45399,4,20,145276.8,157928,-12651.2,Credit Card,11,4,Yes
ORD104558,2024-09-03,2024-09-11,C1021,Customer 22,New,46-60,Female,Panaji,Goa,West,Executive 16,P1092,Fashion,Shoes,Shoes Model 4,15049,10,5,142965.5,101166.18,41799.32,UPI,4,5,No
ORD104559,2025-01-23,2025-02-01,C1038,Customer 39,New,26-35,Male,Guwahati,Assam,East,Executive 13,P1023,Electronics,Headphones,Headphones Model 7,24761,4,50,49522,71891.91,-22369.91,UPI,2,4,Yes
ORD104560,2024-06-01,2024-06-07,C1007,Customer 8,New,36-45,Female,Lucknow,Uttar Pradesh,North,Executive 12,P1054,Furniture,Table,Table Model 6,11869,5,30,41541.5,46601.17,-5059.67,Net Banking,4,5,Yes
ORD104561,2025-10-02,2025-10-11,C1000,Customer 1,Returning,36-45,Female,Hyderabad,Telangana,South,Executive 13,P1001,Electronics,Laptop,Laptop Model 1,40106,10,15,340901,310662.96,30238.04,Net Banking,1,1,No
ORD104562,2025-07-14,2025-07-24,C1047,Customer 48,Returning,26-35,Female,Mumbai,Maharashtra,West,Executive 4,P1125,Grocery,Rice,Rice Model 5,29796,3,15,75979.8,80745.48,-4765.68,Credit Card,1,4,No
ORD104563,2024-03-15,2024-03-17,C1015,Customer 16,Returning,46-60,Female,Patna,Bihar,East,Executive 18,P1029,Electronics,Monitor,Monitor Model 5,885,4,10,3186,1866.55,1319.45,Credit Card,5,1,Yes
ORD104564,2025-05-13,2025-05-17,C1043,Customer 44,New,18-25,Female,Visakhapatnam,Andhra Pradesh,South,Executive 10,P1054,Furniture,Table,Table Model 6,4327,3,20,10384.8,10195.41,189.39,Net Banking,5,1,Yes
ORD104565,2025-09-24,2025-09-29,C1000,Customer 1,Returning,26-35,Female,Ranchi,Jharkhand,East,Executive 10,P1018,Electronics,Headphones,Headphones Model 2,7762,10,25,58215,57279.16,935.84,Credit Card,7,1,No
ORD104566,2025-12-15,2025-12-19,C1016,Customer 17,New,36-45,Male,Kolkata,West Bengal,East,Executive 2,P1090,Fashion,Shoes,Shoes Model 2,30432,3,15,77601.6,68875.09,8726.51,Credit Card,3,4,Yes
ORD104567,2025-06-03,2025-06-06,C1014,Customer 15,New,18-25,Female,Guwahati,Assam,East,Executive 14,P1036,Electronics,Keyboard,Keyboard Model 4,39276,10,30,274932,368813.67,-93881.67,UPI,11,4,No
ORD104568,2024-11-11,2024-11-20,C1005,Customer 6,Returning,36-45,Male,Jaipur,Rajasthan,North,Executive 12,P1040,Electronics,Keyboard,Keyboard Model 8,43751,2,25,65626.5,59718.49,5908.01,Credit Card,4,2,No
ORD104569,2025-05-22,2025-05-27,C1025,Customer 26,Returning,26-35,Female,Coimbatore,Tamil Nadu,South,Executive 12,P1189,Sports,Tennis Racket,Tennis Racket Model 5,4773,4,35,12409.8,10012.09,2397.71,Cash,12,5,No
ORD104570,2025-09-05,2025-09-13,C1034,Customer 35,New,46-60,Female,Surat,Gujarat,West,Executive 17,P1108,Fashion,Watch,Watch Model 4,30986,10,15,263381,240803.55,22577.45,Credit Card,7,5,Yes
ORD104571,2025-08-07,2025-08-12,C1047,Customer 48,Returning,46-60,Male,Pune,Maharashtra,West,Executive 2,P1053,Furniture,Table,Table Model 5,20837,3,5,59385.45,32993.98,26391.47,UPI,2,3,No
ORD104572,2025-06-25,2025-06-27,C1015,Customer 16,New,26-35,Male,Kolkata,West Bengal,East,Executive 7,P1176,Sports,Cricket Bat,Cricket Bat Model 8,43351,5,50,108377.5,121609.9,-13232.4,Cash,12,2,No
ORD104573,2025-09-13,2025-09-17,C1031,Customer 32,New,18-25,Female,Surat,Gujarat,West,Executive 13,P1048,Furniture,Chair,Chair Model 8,36529,6,5,208215.3,195803.86,12411.44,Credit Card,11,1,Yes
ORD104574,2025-02-25,2025-03-02,C1002,Customer 3,Returning,18-25,Male,Visakhapatnam,Andhra Pradesh,South,Executive 13,P1034,Electronics,Keyboard,Keyboard Model 2,7661,2,40,9193.2,13928.73,-4735.53,UPI,7,5,Yes
ORD104575,2024-10-10,2024-10-14,C1032,Customer 33,New,18-25,Female,Panaji,Goa,West,Executive 3,P1156,Grocery,Coffee,Coffee Model 4,37879,2,10,68182.2,37881.71,30300.49,Credit Card,5,3,Yes
ORD104576,2025-06-24,2025-06-30,C1048,Customer 49,New,18-25,Female,Bhubaneswar,Odisha,East,Executive 3,P1088,Fashion,Shirt,Shirt Model 8,1299,10,50,6495,8645.76,-2150.76,Net Banking,12,3,No
ORD104577,2025-06-23,2025-06-25,C1004,Customer 5,New,36-45,Male,Coimbatore,Tamil Nadu,South,Executive 8,P1048,Furniture,Chair,Chair Model 8,39493,4,5,150073.4,97411.26,52662.14,Credit Card,10,2,Yes
ORD104578,2024-06-09,2024-06-13,C1023,Customer 24,Returning,26-35,Female,Guwahati,Assam,East,Executive 14,P1043,Furniture,Chair,Chair Model 3,47964,5,35,155883,131150.35,24732.65,Credit Card,10,1,No
ORD104579,2024-11-21,2024-11-24,C1028,Customer 29,Returning,26-35,Male,Ranchi,Jharkhand,East,Executive 5,P1173,Sports,Cricket Bat,Cricket Bat Model 5,16612,1,15,14120.2,11266.27,2853.93,UPI,1,2,No
ORD104580,2025-11-08,2025-11-13,C1000,Customer 1,Returning,36-45,Female,Patna,Bihar,East,Executive 12,P1017,Electronics,Headphones,Headphones Model 1,32342,3,35,63066.9,80974.87,-17907.97,Cash,4,2,Yes
ORD104581,2024-05-14,2024-05-18,C1040,Customer 41,Returning,36-45,Female,Bhubaneswar,Odisha,East,Executive 9,P1028,Electronics,Monitor,Monitor Model 4,17167,10,15,145919.5,86175.81,59743.69,UPI,12,3,Yes
ORD104582,2024-08-11,2024-08-20,C1011,Customer 12,Returning,18-25,Male,Bengaluru,Karnataka,South,Executive 5,P1173,Sports,Cricket Bat,Cricket Bat Model 5,33340,4,20,106688,78764.07,27923.93,Cash,5,3,No
ORD104583,2025-03-10,2025-03-14,C1001,Customer 2,New,46-60,Female,Raipur,Chhattisgarh,West,Executive 18,P1014,Electronics,Mobile,Mobile Model 6,49214,5,50,123035,153016.21,-29981.21,Net Banking,7,3,No
ORD104584,2025-02-21,2025-02-27,C1004,Customer 5,Returning,46-60,Male,Guwahati,Assam,East,Executive 8,P1013,Electronics,Mobile,Mobile Model 5,928,3,40,1670.4,2022.65,-352.25,Cash,10,2,No
ORD104585,2024-10-30,2024-11-05,C1020,Customer 21,New,46-60,Female,Hyderabad,Telangana,South,Executive 18,P1006,Electronics,Laptop,Laptop Model 6,12960,8,50,51840,83766.57,-31926.57,Cash,1,1,Yes
ORD104586,2024-03-07,2024-03-08,C1021,Customer 22,Returning,46-60,Female,Visakhapatnam,Andhra Pradesh,South,Executive 8,P1186,Sports,Tennis Racket,Tennis Racket Model 2,28427,5,50,71067.5,95156.76,-24089.26,Cash,3,2,Yes
ORD104587,2025-02-16,2025-02-26,C1026,Customer 27,New,46-60,Female,Raipur,Chhattisgarh,West,Executive 19,P1060,Furniture,Sofa,Sofa Model 4,19328,9,25,130464,135486.24,-5022.24,Credit Card,6,4,Yes
ORD104588,2024-05-11,2024-05-15,C1046,Customer 47,New,36-45,Male,Gurugram,Haryana,North,Executive 12,P1177,Sports,Yoga Mat,Yoga Mat Model 1,30094,10,20,240752,224538.15,16213.85,Cash,8,3,Yes
ORD104589,2024-01-25,2024-01-26,C1004,Customer 5,Returning,36-45,Female,Patna,Bihar,East,Executive 3,P1046,Furniture,Chair,Chair Model 6,17212,6,35,67126.8,62560.8,4566,Cash,9,1,Yes
ORD104590,2024-05-30,2024-05-31,C1043,Customer 44,New,26-35,Female,Mysuru,Karnataka,South,Executive 17,P1199,Sports,Dumbbell,Dumbbell Model 7,37979,7,5,252560.35,190188.31,62372.04,Credit Card,3,2,No
ORD104591,2025-11-12,2025-11-13,C1038,Customer 39,New,36-45,Female,Patna,Bihar,East,Executive 6,P1046,Furniture,Chair,Chair Model 6,9634,3,15,24566.7,23589.84,976.86,Net Banking,1,1,No
ORD104592,2025-01-02,2025-01-07,C1009,Customer 10,Returning,26-35,Male,Bengaluru,Karnataka,South,Executive 5,P1070,Furniture,Cabinet,Cabinet Model 6,9871,4,20,31587.2,29555.8,2031.4,UPI,12,4,Yes
ORD104593,2025-12-21,2025-12-30,C1017,Customer 18,Returning,46-60,Female,New Delhi,Delhi,North,Executive 17,P1090,Fashion,Shoes,Shoes Model 2,31529,4,0,126116,70651.4,55464.6,Credit Card,11,5,No
ORD104594,2025-07-24,2025-07-29,C1030,Customer 31,Returning,18-25,Female,Gurugram,Haryana,North,Executive 8,P1053,Furniture,Table,Table Model 5,42363,10,0,423630,330535.67,93094.33,UPI,4,4,Yes
ORD104595,2024-04-25,2024-05-04,C1013,Customer 14,New,46-60,Female,Pune,Maharashtra,West,Executive 4,P1112,Fashion,Watch,Watch Model 8,38786,5,35,126054.5,166632.97,-40578.47,Credit Card,5,1,Yes
ORD104596,2025-01-04,2025-01-12,C1041,Customer 42,Returning,36-45,Male,Ludhiana,Punjab,North,Executive 5,P1025,Electronics,Monitor,Monitor Model 1,33629,7,20,188322.4,215608.96,-27286.56,Credit Card,2,5,No
ORD104597,2024-04-29,2024-05-05,C1005,Customer 6,Returning,46-60,Male,Panaji,Goa,West,Executive 3,P1142,Grocery,Snacks,Snacks Model 6,42971,10,0,429710,320948.76,108761.24,Cash,1,2,Yes
ORD104598,2024-07-18,2024-07-21,C1022,Customer 23,New,36-45,Female,Kochi,Kerala,South,Executive 7,P1153,Grocery,Coffee,Coffee Model 1,29531,3,0,88593,74966.23,13626.77,Cash,7,1,Yes
ORD104599,2025-10-13,2025-10-20,C1045,Customer 46,Returning,26-35,Male,Visakhapatnam,Andhra Pradesh,South,Executive 5,P1093,Fashion,Shoes,Shoes Model 5,37314,8,15,253735.2,232291.07,21444.13,Net Banking,8,1,No
ORD104600,2024-03-29,2024-03-30,C1024,Customer 25,New,18-25,Male,Jaipur,Rajasthan,North,Executive 8,P1035,Electronics,Keyboard,Keyboard Model 3,10730,4,10,38628,26283.83,12344.17,Cash,4,2,No
ORD104601,2024-09-22,2024-09-28,C1013,Customer 14,Returning,36-45,Female,Bengaluru,Karnataka,South,Executive 13,P1122,Grocery,Rice,Rice Model 2,46288,5,5,219868,204659.98,15208.02,UPI,7,2,Yes
ORD104602,2024-09-13,2024-09-19,C1037,Customer 38,Returning,26-35,Male,Jaipur,Rajasthan,North,Executive 5,P1072,Furniture,Cabinet,Cabinet Model 8,45327,9,20,326354.4,243949.94,82404.46,Net Banking,12,1,No
ORD104603,2025-12-15,2025-12-16,C1029,Customer 30,New,18-25,Male,Ludhiana,Punjab,North,Executive 12,P1162,Sports,Football,Football Model 2,2121,8,5,16119.6,13276.27,2843.33,UPI,9,1,No
ORD104604,2025-01-14,2025-01-18,C1044,Customer 45,Returning,36-45,Male,Ludhiana,Punjab,North,Executive 5,P1016,Electronics,Mobile,Mobile Model 8,46933,10,10,422397,352603.24,69793.76,Cash,4,3,Yes
ORD104605,2025-10-28,2025-11-02,C1040,Customer 41,Returning,18-25,Male,Kochi,Kerala,South,Executive 18,P1004,Electronics,Laptop,Laptop Model 4,3561,7,20,19941.6,21847.49,-1905.89,Net Banking,2,3,No
ORD104606,2025-11-04,2025-11-12,C1037,Customer 38,New,26-35,Female,Gurugram,Haryana,North,Executive 9,P1155,Grocery,Coffee,Coffee Model 3,11268,9,50,50706,70487.53,-19781.53,Net Banking,9,1,Yes
ORD104607,2024-07-08,2024-07-15,C1024,Customer 25,New,18-25,Male,Kochi,Kerala,South,Executive 15,P1104,Fashion,Jeans,Jeans Model 8,18426,3,20,44222.4,43014.44,1207.96,Cash,3,5,Yes
ORD104608,2025-07-07,2025-07-09,C1032,Customer 33,New,26-35,Female,Ludhiana,Punjab,North,Executive 6,P1097,Fashion,Jeans,Jeans Model 1,26005,10,5,247047.5,186705.3,60342.2,Credit Card,8,2,No
ORD104609,2024-07-08,2024-07-10,C1015,Customer 16,Returning,18-25,Female,Bhubaneswar,Odisha,East,Executive 6,P1034,Electronics,Keyboard,Keyboard Model 2,38512,7,15,229146.4,143781.76,85364.64,Cash,1,1,Yes
ORD104610,2024-10-08,2024-10-09,C1018,Customer 19,New,26-35,Female,Surat,Gujarat,West,Executive 14,P1002,Electronics,Laptop,Laptop Model 2,43670,10,35,283855,240784.9,43070.1,Net Banking,8,4,Yes
ORD104611,2025-06-16,2025-06-23,C1019,Customer 20,New,36-45,Female,Mumbai,Maharashtra,West,Executive 5,P1012,Electronics,Mobile,Mobile Model 4,43373,9,30,273249.9,335933.52,-62683.62,Cash,8,5,No
ORD104612,2024-07-12,2024-07-18,C1044,Customer 45,Returning,26-35,Male,Chennai,Tamil Nadu,South,Executive 5,P1100,Fashion,Jeans,Jeans Model 4,39710,5,5,188622.5,128258.95,60363.55,Cash,5,2,Yes
ORD104613,2025-05-31,2025-06-08,C1000,Customer 1,Returning,18-25,Male,New Delhi,Delhi,North,Executive 14,P1036,Electronics,Keyboard,Keyboard Model 4,47505,6,50,142515,253596.16,-111081.16,Credit Card,3,3,Yes
ORD104614,2025-12-24,2026-01-02,C1018,Customer 19,New,46-60,Female,Raipur,Chhattisgarh,West,Executive 17,P1063,Furniture,Sofa,Sofa Model 7,17466,2,30,24452.4,19667.64,4784.76,Credit Card,3,3,Yes
ORD104615,2025-06-06,2025-06-14,C1017,Customer 18,Returning,18-25,Male,Raipur,Chhattisgarh,West,Executive 7,P1054,Furniture,Table,Table Model 6,9012,3,35,17573.4,18664.06,-1090.66,UPI,4,5,Yes
ORD104616,2024-05-06,2024-05-16,C1006,Customer 7,Returning,36-45,Male,Gurugram,Haryana,North,Executive 7,P1161,Sports,Football,Football Model 1,33650,6,25,151425,168209.23,-16784.23,Credit Card,10,5,No
ORD104617,2025-02-17,2025-02-21,C1007,Customer 8,New,36-45,Male,Nagpur,Maharashtra,West,Executive 15,P1101,Fashion,Jeans,Jeans Model 5,38409,1,20,30727.2,35424.05,-4696.85,Credit Card,6,1,No
ORD104618,2025-04-30,2025-05-04,C1047,Customer 48,New,36-45,Male,Patna,Bihar,East,Executive 12,P1062,Furniture,Sofa,Sofa Model 6,14390,6,50,43170,69166.32,-25996.32,Cash,11,1,No
ORD104619,2025-11-01,2025-11-05,C1012,Customer 13,New,36-45,Male,Kolkata,West Bengal,East,Executive 1,P1101,Fashion,Jeans,Jeans Model 5,37839,9,20,272440.8,302669.5,-30228.7,Credit Card,4,5,Yes
ORD104620,2024-06-13,2024-06-19,C1017,Customer 18,Returning,18-25,Male,Guwahati,Assam,East,Executive 13,P1097,Fashion,Jeans,Jeans Model 1,16557,5,40,49671,54987.94,-5316.94,Net Banking,8,5,No
ORD104621,2025-06-11,2025-06-21,C1010,Customer 11,Returning,36-45,Female,Ahmedabad,Gujarat,West,Executive 16,P1197,Sports,Dumbbell,Dumbbell Model 5,3559,2,5,6762.1,5248.48,1513.62,Credit Card,7,1,No
ORD104622,2024-08-19,2024-08-27,C1000,Customer 1,Returning,36-45,Female,Ludhiana,Punjab,North,Executive 11,P1027,Electronics,Monitor,Monitor Model 3,22009,5,5,104542.75,96467.74,8075.01,Credit Card,4,5,No
ORD104623,2024-03-18,2024-03-23,C1020,Customer 21,New,36-45,Male,Jaipur,Rajasthan,North,Executive 5,P1091,Fashion,Shoes,Shoes Model 3,33831,2,20,54129.6,55482.05,-1352.45,UPI,11,1,Yes
ORD104624,2025-11-18,2025-11-20,C1036,Customer 37,New,36-45,Male,Noida,Uttar Pradesh,North,Executive 6,P1172,Sports,Cricket Bat,Cricket Bat Model 4,35670,2,30,49938,45462.96,4475.04,Cash,9,1,Yes
ORD104625,2024-02-05,2024-02-12,C1044,,New,36-45,Female,Surat,Gujarat,West,Executive 5,P1103,Fashion,Jeans,Jeans Model 7,12577,5,20,50308,41551.83,8756.17,Net Banking,6,5,Yes
ORD104626,2024-10-24,2024-11-01,C1026,Customer 27,New,36-45,Female,Ludhiana,Punjab,North,Executive 5,P1039,Electronics,Keyboard,Keyboard Model 7,3242,6,0,19452,10785.78,8666.22,UPI,7,1,Yes
ORD104627,2024-05-23,2024-05-30,C1033,Customer 34,Returning,46-60,Female,Patna,Bihar,East,Executive 14,P1190,Sports,Tennis Racket,Tennis Racket Model 6,8052,10,10,72468,41986.12,30481.88,Net Banking,7,2,No
ORD104628,2025-04-02,2025-04-08,C1022,Customer 23,Returning,46-60,Female,Jaipur,Rajasthan,North,Executive 20,P1049,Furniture,Table,Table Model 1,25196,7,35,114641.8,158012.24,-43370.44,UPI,7,2,No
ORD104629,2024-07-26,2024-08-01,C1011,Customer 12,New,26-35,Female,Hyderabad,Telangana,South,Executive 18,P1122,Grocery,Rice,Rice Model 2,41884,10,15,356014,375907.77,-19893.77,Net Banking,6,5,Yes
ORD104630,2025-10-02,2025-10-10,C1040,Customer 41,New,46-60,Female,Ahmedabad,Gujarat,West,Executive 3,P1200,Sports,Dumbbell,Dumbbell Model 8,21536,9,30,135676.8,109356.73,26320.07,UPI,8,1,Yes
ORD104631,2025-06-20,2025-06-30,C1016,Customer 17,Returning,46-60,Female,Lucknow,Uttar Pradesh,North,Executive 15,P1150,Grocery,Tea,Tea Model 6,17148,6,15,87454.8,79926.28,7528.52,Cash,2,1,Yes
ORD104632,2024-08-11,2024-08-18,C1019,Customer 20,Returning,26-35,Female,Mysuru,Karnataka,South,Executive 19,P1103,Fashion,Jeans,Jeans Model 7,30001,3,0,90003,61091.03,28911.97,Cash,8,3,Yes
ORD104633,2025-12-29,2026-01-04,C1023,Customer 24,New,26-35,Female,Kochi,Kerala,South,Executive 4,P1189,Sports,Tennis Racket,Tennis Racket Model 5,26926,1,25,20194.5,17878.44,2316.06,UPI,5,4,No
ORD104634,2025-11-15,2025-11-17,C1008,Customer 9,New,46-60,Male,Ranchi,Jharkhand,East,Executive 8,P1093,Fashion,Shoes,Shoes Model 5,32146,7,40,135013.2,148738.67,-13725.47,Cash,3,5,No
ORD104635,2024-12-21,2024-12-25,C1048,Customer 49,New,36-45,Female,Guwahati,Assam,East,Executive 16,P1177,Sports,Yoga Mat,Yoga Mat Model 1,28837,5,5,136975.75,99519.53,37456.22,Net Banking,8,3,No
ORD104636,2025-06-22,2025-07-02,C1039,Customer 40,Returning,18-25,Female,Surat,Gujarat,West,Executive 1,P1005,Electronics,Laptop,Laptop Model 5,36573,1,20,29258.4,22963.41,6294.99,Credit Card,6,5,Yes
ORD104637,2024-12-17,2024-12-19,C1000,Customer 1,New,46-60,Female,Mysuru,Karnataka,South,Executive 14,P1007,Electronics,Laptop,Laptop Model 7,16244,5,25,60915,48727.53,12187.47,UPI,11,4,Yes
ORD104638,2024-10-14,2024-10-16,C1023,Customer 24,New,46-60,Female,New Delhi,Delhi,North,Executive 5,P1138,Grocery,Snacks,Snacks Model 2,8058,4,15,27397.2,29996.16,-2598.96,Cash,4,5,Yes
ORD104639,2024-05-02,2024-05-11,C1003,Customer 4,Returning,36-45,Male,Patna,Bihar,East,Executive 4,P1045,Furniture,Chair,Chair Model 5,47620,7,0,333340,170355.31,162984.69,Credit Card,7,4,No
ORD104640,2024-12-16,2024-12-25,C1024,,New,36-45,Male,Mumbai,Maharashtra,West,Executive 5,P1076,Furniture,Bed,Bed Model 4,35228,9,35,206083.8,230157.33,-24073.53,UPI,3,5,Yes
ORD104641,2024-12-23,2024-12-27,C1049,Customer 50,Returning,36-45,Female,New Delhi,Delhi,North,Executive 1,P1081,Fashion,Shirt,Shirt Model 1,12514,9,20,90100.8,99196.98,-9096.18,UPI,4,1,Yes
ORD104642,2024-12-27,2024-12-29,C1022,Customer 23,Returning,18-25,Female,Coimbatore,Tamil Nadu,South,Executive 10,P1105,Fashion,Watch,Watch Model 1,30060,3,15,76653,69337.04,7315.96,Cash,5,1,No
ORD104643,2025-12-04,2025-12-05,C1028,Customer 29,New,18-25,Male,Panaji,Goa,West,Executive 12,P1018,Electronics,Headphones,Headphones Model 2,17155,7,15,102072.25,79543.19,22529.06,Net Banking,7,3,No
ORD104644,2025-07-03,2025-07-12,C1049,Customer 50,Returning,36-45,Female,Bhubaneswar,Odisha,East,Executive 1,P1109,Fashion,Watch,Watch Model 5,37280,4,20,119296,126879.38,-7583.38,Net Banking,8,2,No
ORD104645,2024-01-18,2024-01-21,C1006,Customer 7,Returning,46-60,Male,Guwahati,Assam,East,Executive 7,P1036,Electronics,Keyboard,Keyboard Model 4,27686,5,5,131508.5,99156.45,32352.05,Credit Card,6,3,Yes
ORD104646,2024-10-26,2024-11-01,C1035,Customer 36,Returning,18-25,Male,Ranchi,Jharkhand,East,Executive 19,P1150,Grocery,Tea,Tea Model 6,37470,1,50,18735,20299.45,-1564.45,UPI,1,2,No
ORD104647,2024-09-08,2024-09-18,C1043,Customer 44,New,18-25,Male,Visakhapatnam,Andhra Pradesh,South,Executive 15,P1185,Sports,Tennis Racket,Tennis Racket Model 1,15370,10,20,122960,115649.03,7310.97,Credit Card,5,1,Yes
ORD104648,2025-09-07,2025-09-08,C1027,Customer 28,New,46-60,Female,Coimbatore,Tamil Nadu,South,Executive 6,P1153,Grocery,Coffee,Coffee Model 1,31966,1,15,27171.1,19720.42,7450.68,UPI,11,3,Yes
ORD104649,2025-11-12,2025-11-13,C1010,Customer 11,Returning,36-45,Female,Raipur,Chhattisgarh,West,Executive 7,P1158,Grocery,Coffee,Coffee Model 6,41466,8,20,265382.4,192830.91,72551.49,Cash,8,4,Yes
ORD104650,2024-01-10,2024-01-15,C1041,Customer 42,New,18-25,Female,Kochi,Kerala,South,Executive 17,P1042,Furniture,Chair,Chair Model 2,13004,4,10,46814.4,28128.3,18686.1,UPI,2,5,Yes
ORD104651,2025-07-16,2025-07-23,C1040,Customer 41,New,26-35,Female,Patna,Bihar,East,Executive 8,P1088,electronics,Shirt,Shirt Model 8,27628,2,5,52493.2,42478.46,10014.74,Cash,4,4,Yes
ORD104652,2024-10-16,2024-10-24,C1020,Customer 21,Returning,26-35,Female,Ranchi,Jharkhand,East,Executive 8,P1092,Fashion,Shoes,Shoes Model 4,22329,4,5,84850.2,81862.53,2987.67,Cash,5,3,No
ORD104653,2025-09-06,2025-09-07,C1019,Customer 20,New,36-45,Female,Kolkata,West Bengal,East,Executive 16,P1026,Electronics,Monitor,Monitor Model 2,28321,9,40,152933.4,134147.33,18786.07,Net Banking,8,1,Yes
ORD104654,2025-07-12,2025-07-19,C1038,Customer 39,Returning,36-45,Female,Mysuru,Karnataka,South,Executive 12,P1007,Electronics,Laptop,Laptop Model 7,3491,3,15,8902.05,6979.72,1922.33,Cash,2,3,Yes
ORD104655,2025-04-27,2025-05-05,C1007,Customer 8,Returning,26-35,Male,Mumbai,Maharashtra,West,Executive 10,P1063,Furniture,Sofa,Sofa Model 7,21787,2,15,37037.9,30462.4,6575.5,Credit Card,12,3,No
ORD104656,2025-12-18,2025-12-28,C1036,Customer 37,New,26-35,Male,Bengaluru,Karnataka,South,Executive 15,P1115,Fashion,Jacket,Jacket Model 3,35610,6,40,128196,198019.68,-69823.68,Cash,10,5,Yes
ORD104657,2025-11-25,2025-12-05,C1011,Customer 12,New,18-25,Female,Bhubaneswar,Odisha,East,Executive 2,P1059,Furniture,Sofa,Sofa Model 3,34916,4,20,111731.2,100690.61,11040.59,Net Banking,3,4,No
ORD104658,2025-03-08,2025-03-10,C1046,Customer 47,Returning,18-25,Female,Bengaluru,Karnataka,South,Executive 18,P1106,Fashion,Watch,Watch Model 2,1510,6,0,9060,5496.71,3563.29,UPI,12,5,Yes
ORD104659,2025-11-02,2025-11-10,C1034,Customer 35,Returning,18-25,Male,Indore,Madhya Pradesh,West,Executive 15,P1111,Fashion,Watch,Watch Model 7,29715,1,15,25257.75,18885.15,6372.6,Net Banking,1,1,Yes
ORD104660,2025-02-08,2025-02-12,C1030,Customer 31,Returning,46-60,Female,Gurugram,Haryana,North,Executive 5,P1170,Sports,Cricket Bat,Cricket Bat Model 2,22868,1,35,14864.2,14113.98,750.22,Net Banking,3,1,Yes
ORD104661,2025-07-10,2025-07-14,C1047,Customer 48,Returning,26-35,Male,Coimbatore,Tamil Nadu,South,Executive 17,P1066,Furniture,Cabinet,Cabinet Model 2,37146,8,0,297168,207618.51,89549.49,Credit Card,6,4,No
ORD104662,2024-05-02,2024-05-04,C1029,Customer 30,New,36-45,Female,Pune,Maharashtra,West,Executive 10,P1046,Furniture,Chair,Chair Model 6,35269,8,25,211614,248635.76,-37021.76,Net Banking,8,2,Yes
ORD104663,2024-04-18,2024-04-19,C1007,Customer 8,Returning,46-60,Female,Pune,Maharashtra,West,Executive 15,P1157,Grocery,Coffee,Coffee Model 5,6108,3,30,12826.8,9785.68,3041.12,Cash,1,5,No
ORD104664,2025-02-14,2025-02-24,C1005,Customer 6,New,26-35,Male,Lucknow,Uttar Pradesh,North,Executive 2,P1016,Electronics,Mobile,Mobile Model 8,15984,4,20,51148.8,50362.24,786.56,Credit Card,10,2,Yes
ORD104665,2025-10-12,2025-10-20,C1019,Customer 20,New,26-35,Male,Bhubaneswar,Odisha,East,Executive 19,P1129,Grocery,Oil,Oil Model 1,6430,2,25,9645,10687.96,-1042.96,Net Banking,10,1,Yes
ORD104666,2025-01-31,2025-02-08,C1042,Customer 43,Returning,26-35,Female,Visakhapatnam,Andhra Pradesh,South,Executive 18,P1016,Electronics,Mobile,Mobile Model 8,25668,4,50,51336,92972.9,-41636.9,Credit Card,5,5,Yes
ORD104667,2025-05-19,2025-05-22,C1039,Customer 40,Returning,18-25,Male,Chennai,Tamil Nadu,South,Executive 11,P1191,Sports,Tennis Racket,Tennis Racket Model 7,33858,3,25,76180.5,53066.95,23113.55,Cash,4,3,Yes
ORD104668,2024-04-05,2024-04-07,C1010,Customer 11,New,26-35,Male,Raipur,Chhattisgarh,West,Executive 9,P1090,Fashion,Shoes,Shoes Model 2,20459,8,0,163672,129348.6,34323.4,Cash,5,2,Yes
ORD104669,2024-06-30,2024-07-02,C1009,Customer 10,Returning,36-45,Female,Kolkata,West Bengal,East,Executive 9,P1075,Furniture,Bed,Bed Model 3,46512,4,50,93024,108386.77,-15362.77,UPI,8,5,Yes
ORD104670,2024-01-26,2024-02-01,C1046,Customer 47,New,36-45,Male,Ranchi,Jharkhand,East,Executive 13,P1161,Sports,Football,Football Model 1,30332,3,15,77346.6,83675.88,-6329.28,Credit Card,7,5,Yes
ORD104671,2025-01-16,2025-01-18,C1047,Customer 48,New,46-60,Male,Panaji,Goa,West,Executive 3,P1082,Fashion,Shirt,Shirt Model 2,14407,5,15,61229.75,47733.56,13496.19,Net Banking,10,3,Yes
ORD104672,2024-12-19,2024-12-24,C1042,Customer 43,New,36-45,Female,Surat,Gujarat,West,Executive 9,P1095,Fashion,Shoes,Shoes Model 7,21015,7,15,125039.25,126106.89,-1067.64,UPI,2,5,No
